status,Accept.,I..low.state.,I..high...low.,S.N,Nb.d,tau_on.median..s.,tau_off.median..s.,tau_on.max..s.,tau_off.max..s.,tau_on_CV,tau_off_CV
Methylated,N,488.0287363,244.055618,1.11017434,2,32,284,32,358,0,0.368492266
Methylated,Y,-62.80715066,196.8346324,1.880204,14,8.4,52.4,45.2,153.2,1.172715498,0.950712645
Methylated,Y,124.8193607,449.4783212,2.959890613,14,7.6,35,116.4,195.2,1.887539449,1.103202249
Methylated,Y,14.31461347,379.6225842,2.527748972,24,15.2,27.6,116.8,61.6,1.384009453,0.7907567
Methylated,Y,-38.85355005,171.8545102,2.176902965,12,9.8,44,32.4,191.6,0.897651256,1.057529629
Methylated,Y,133.6921293,437.9268258,1.919590564,20,15.2,19.6,64.8,80.4,0.976667963,0.761924689
Methylated,Y,59.06348901,673.9401718,2.080200622,22,5.6,10.2,96.4,154,1.627310813,1.363902175
Methylated,Y,0.018867843,456.6714989,2.707437139,16,31.4,20.4,78.4,104.4,0.978879621,0.967693053
Methylated,N,-23.80504058,226.429,1.723152351,14,1.2,30.8,70.4,168.4,2.042226409,1.101115506
Methylated,Y,213.5245918,591.3506731,3.242621271,20,12.8,9.6,108.4,165.6,1.405838604,1.69156978
Methylated,N,-22.23101291,377.987595,3.341799855,2,78,261,78,419.6,0,0.859365023
Methylated,Y,47.85190177,450.5232488,2.141095968,14,17.2,28.4,82,142,0.844292114,1.095502684
Methylated,Y,124.9641512,786.7603638,3.778651137,20,3.6,18.4,92.8,143.6,1.877758552,1.25395905
Methylated,Y,25.96732934,328.4822136,2.288283625,28,9.2,13.6,42.8,161.6,1.049286604,1.393135021
Methylated,N,5.662690091,648.296956,2.314959042,4,173,100,285.2,149.2,0.917195154,0.867058927
Methylated,N,28.42695732,245.3122915,1.906863259,12,2.2,69.6,121.2,124,2.078312221,0.574144876
Methylated,N,87.09567,421.3019571,2.288666418,26,2.8,15.8,112.4,186,2.202034936,1.650236336
Methylated,Y,-35.73289834,406.9592997,2.524963989,24,5.6,16,77.2,135.2,1.713766722,1.203827515
Methylated,Y,261.0290076,447.1873541,2.31518756,32,7.8,20,47.6,58.8,1.059070586,0.826998069
Methylated,Y,25.05457644,260.873041,1.762390069,14,13.6,33.6,67.6,190,1.119313005,1.100986574
Methylated,Y,50.8783316,445.7921029,2.230182419,16,7.6,29.2,123.2,100.4,1.57267176,0.796849625
Methylated,Y,155.0148714,311.2499099,2.159187061,8,44,92,80.4,166.8,0.670604012,0.847963736
Methylated,Y,43.29452985,446.8681707,2.804746028,25,15.2,14.8,100.8,156,1.279841685,1.624897873
Methylated,N,44.90066095,410.3196838,4.803079541,6,4,94.2,33.2,368,1.360238862,1.122992082
Methylated,Y,-27.34320965,349.7588939,1.877074444,20,4.6,32.4,64.4,118.8,1.594641408,0.791321971
Methylated,Y,56.16235695,404.6526613,2.306981967,20,4.6,32.4,93.6,119.6,1.940177168,0.899530724
Methylated,Y,72.890175,534.9661469,2.604581603,32,5,15.6,57.2,55.6,1.271576788,0.918611482
Methylated,N,25.33374134,539.4197727,2.665145688,9,23.2,71.2,244,113.6,1.712071035,0.783971909
Methylated,Y,95.88443342,364.8383248,2.334212913,25,16,22,32,145.6,0.722370355,1.160832904
Methylated,N,-35.51878448,NA,NA,0,NA,600,NA,600,NA,0
Methylated,Y,104.7206945,357.6818785,2.582986944,20,17.4,25.6,106.8,90.4,1.288560754,0.929533763
Methylated,Y,14.91236594,390.8030353,1.708201599,12,24.8,54,81.6,190.4,0.853857987,1.110471064
Methylated,Y,97.25940874,447.8194319,2.334294801,12,30.4,70,63.2,106,0.682838433,0.569111487
Methylated,N,-32.82703694,NA,NA,0,NA,600,NA,600,NA,0
Methylated,Y,189.1627501,476.3416277,1.956675925,16,20.4,36.4,58.8,145.6,0.953278625,1.014044544
Methylated,Y,21.9752517,493.2889779,2.91067795,21,11.2,28.4,53.6,124.8,1.19470513,1.025210042
Methylated,Y,1.121327198,204.5788793,2.883266114,18,3.2,15,49.6,181.2,1.432562505,1.25581451
Methylated,N,-3.59503456,384.8402023,3.088642848,12,2,72.8,114.4,131.6,1.751415319,0.935694198
Methylated,Y,68.94808857,550.8528923,2.421795572,17,16,15.6,76,102.4,1.153620245,0.982082416
Methylated,Y,-10.05323746,249.3857844,2.018379604,19,4.6,25,46,195.2,1.428519555,1.171738318
Methylated,N,4.066729847,285.4064135,1.470410334,13,8,77.2,45.6,154.8,1.161331269,0.886642827
Methylated,N,-9.206461005,331.1659041,3.213125204,24,1.2,16.8,76.4,212,1.759905374,1.643350668
Methylated,Y,29.18195635,387.5366023,1.564287283,10,30,36.8,150.8,178,1.338035186,1.11661311
Methylated,Y,3.982427563,156.8687666,2.158091782,18,5.6,17.4,45.6,148.4,1.281517343,1.110588921
Methylated,Y,27.34607036,202.7898399,1.739214093,14,10,46,46,165.2,1.048190552,0.928522396
Methylated,Y,121.827627,555.6097065,2.4349125,22,8,23.4,115.6,119.2,1.516367997,1.03860405
Methylated,N,49.6039071,357.3423533,3.042279398,16,14,5.6,82,150,1.14165247,1.388118404
Methylated,N,88.00862932,326.9870266,2.085335042,13,19.2,32.8,117.6,250,1.366724025,1.578438484
Methylated,Y,92.48341466,487.5074635,2.39586308,20,7,27.6,34.4,163.2,1.034823988,1.305144218
Methylated,N,22.38924027,416.6851803,2.378460069,4,185.4,48.8,302,148.4,0.889413708,0.823522098
Methylated,Y,-1.128689064,637.5762747,2.401881857,8,76.8,40.4,162.4,122.4,0.810483395,0.78981075
Methylated,N,105.3761779,485.7216664,2.008217948,4,121.2,84.4,225.6,243.2,1.21818396,0.929348467
Methylated,Y,-3.152739503,453.4110246,2.166134334,14,10.8,47,106.4,93.2,1.25567695,0.610694645
Methylated,N,-38.61533437,NA,NA,0,NA,600,NA,600,NA,0
Methylated,Y,14.74543167,354.5650252,2.307077571,26,10.4,22.8,65.2,87.2,1.04900024,0.956202006
Methylated,Y,16.46357292,420.3162011,2.707060937,24,6.6,34.4,60.8,78.4,1.297507638,0.729287909
Methylated,N,433.5751622,594.7454878,3.053605211,40,5.8,5.2,65.2,179.2,1.315474355,2.648597664
Methylated,Y,30.07686868,533.0767074,2.663583241,20,13.4,17.6,76.4,169.2,1.126693157,1.496061553
Methylated,Y,10.7752136,463.723717,2.5954667,12,20.4,45.2,112.4,176.8,1.325759688,1.043917037
Methylated,N,427.1159735,560.8730994,2.731228711,26,7.2,10.2,48.8,206,1.161956187,1.80225555
Methylated,N,43.22970991,384.7318952,1.607575318,11,22.6,48.8,61.2,256.4,0.819974854,1.292499041
Methylated,Y,108.5510641,384.6106814,2.207122169,26,12.4,16.6,72.8,54,0.992139629,0.747402902
Methylated,N,68.15193823,474.341342,2.242571006,14,7.2,23.2,49.6,238.4,1.40059479,1.279654658
Methylated,Y,178.5052241,549.8031957,2.652223449,24,9.6,29.6,37.2,102,0.894113981,0.799177487
Methylated,N,46.59514833,463.6316327,2.658036496,30,1.6,8.2,45.2,201.2,1.892529848,1.839003826
Methylated,N,-1.723059445,594.7731413,2.117069299,8,34.8,57.2,99.6,236.8,1.145876716,1.162897669
Methylated,Y,58.86923633,549.1169388,2.431995346,16,19.6,14.4,65.6,152.4,0.963340429,1.180146766
Methylated,Y,94.06333777,436.9166144,2.425753558,40,2.8,12.4,34.8,104.4,1.328375732,1.266819624
Methylated,N,15.931103,355.7136074,1.869461211,10,4.8,44.4,120.8,238,1.653686207,1.209594673
Methylated,Y,-17.05276112,352.2962874,2.204174727,8,8.2,86.4,94.4,172.8,1.608274414,0.737602599
Methylated,Y,50.18879405,427.6639023,2.112554412,18,6.4,19.4,96.4,133.2,1.36153069,1.059796185
Methylated,Y,-3.481349666,373.5452949,3.124163324,8,45.8,38.4,82.8,198.8,0.758169464,1.086918764
Methylated,Y,15.21550121,333.6670742,1.577763053,14,10.4,47,29.6,190,0.925231173,1.031073615
Methylated,Y,26.2076339,517.0397936,2.427987493,14,9.6,35,100,116.4,1.334198065,0.860704585
Methylated,Y,76.17782451,549.815896,2.632891214,32,5,12.8,79.6,107.6,1.73008663,1.17408512
Methylated,Y,236.7804923,463.4866,2.35850251,21,19.6,8.8,56.8,156.4,0.901036026,1.519799552
Methylated,Y,108.3158896,301.8892429,1.735549282,12,12.2,45.6,65.6,179.6,1.147550346,0.904213015
Methylated,N,-56.67850474,NA,NA,0,NA,600,NA,600,NA,0
Methylated,N,-58.09465964,NA,NA,0,NA,600,NA,600,NA,0
Methylated,Y,68.73933844,449.428732,2.600906645,27,9.2,10.8,88.4,140.8,1.429489809,1.401775378
Methylated,Y,18.11438573,499.4125194,2.567505101,19,22.2,17.2,110,74.8,0.959817026,1.048234503
Methylated,Y,46.25147387,420.5277846,2.145348666,34,4.8,15.8,58.4,56.8,1.432426753,0.818236967
Methylated,N,37.67771925,387.5865973,2.972338064,21,4.8,37.2,108.4,96,2.192989953,0.713962685
Methylated,Y,-16.86699154,171.8754807,2.031702402,12,7.8,60,54.4,188,1.152000793,0.917827913
Methylated,Y,199.3324055,516.684508,2.4632741,21,16,22.8,44,138.8,0.700375466,1.188379727
Methylated,Y,-26.37706711,344.905217,2.149167315,36,3.8,15.6,38,62,1.26962951,0.888260356
Methylated,N,-7.194617077,262.9771986,2.225326759,8,5.6,60.4,7.6,258.8,0.509550418,0.891575322
Methylated,Y,103.9718457,513.0264283,2.617082846,30,5.6,16.8,50.4,72.8,1.226322825,0.915518254
Methylated,N,-32.11642032,286.5043021,2.340772766,16,16,14,83.6,228,1.135231228,1.695267488
Methylated,Y,150.2400368,412.7846631,2.231847067,26,9.6,20.6,34.8,107.2,0.79377001,1.042180222
Methylated,Y,26.17347489,473.5020049,2.406307236,32,9.4,13.6,30,95.6,0.836202839,1.138911272
Methylated,Y,-16.54261581,356.5808129,1.630758242,24,3.2,9.6,47.6,131.2,1.425812337,1.179812068
Methylated,Y,97.72008761,493.4195382,2.272990129,8,28.4,82.4,64.4,152.8,0.912903541,0.480022949
Methylated,N,39.79711708,499.7575716,2.028872736,8,27.2,64.8,66.8,264.8,1.035062113,1.092098301
Methylated,N,72.36324906,444.8896083,2.126842799,28,5.2,8.8,30.4,251.2,1.161695859,2.002568102
Methylated,Y,8.785398707,290.1206536,2.153325694,16,6.4,50,38.4,118,1.144215592,0.725072529
Methylated,N,101.3506378,510.2852973,2.049892311,24,1.2,19.6,69.2,118.8,1.618820379,0.99585705
Methylated,Y,85.92135737,392.7317833,1.975805152,10,6,53.2,94,200,1.467741797,0.991543607
Methylated,Y,70.76444041,325.042541,1.73833125,8,17,90.4,106.8,202.4,1.377951362,0.767959043
Methylated,Y,66.49228836,347.8874495,1.902978704,12,15.4,62,116.8,93.2,1.409742793,0.496194661
Methylated,Y,93.5159396,453.2347161,2.183865911,16,17.4,40,60,153.6,1.022477515,1.096463209
Methylated,Y,30.62487361,432.3659611,2.916970154,24,6.4,10,78.8,93.2,1.290828197,1.209260768
Methylated,Y,216.2095034,451.6528738,2.477030581,23,7,20.8,132.8,80.4,1.913523188,0.843024731
Methylated,Y,67.42177545,427.5702543,3.064991991,30,7.2,21.2,40.8,104,0.979505117,1.019655231
Methylated,Y,44.0513881,398.837285,2.094663441,12,9.6,45.2,88,187.2,1.595017966,0.97298086
Methylated,Y,13.78472526,581.5008056,3.323320143,19,5,26,104.8,182,1.783003227,1.297052541
Methylated,Y,-38.42965285,422.567391,1.785140516,14,10,41.4,48.8,162.4,0.963146394,0.966672664
Methylated,Y,-3.647487643,489.6352324,2.921197388,18,6.4,26,138.8,94.8,1.739134308,0.872906244
Methylated,Y,-29.13390722,471.6174657,2.415774788,26,6,23,93.6,98,1.705929236,0.90128635
Methylated,N,-9.481845417,421.5942389,1.977135091,20,4.6,22,66.4,271.6,1.690812184,1.769982154
Methylated,Y,46.24884003,380.9492436,2.179012352,15,14.4,34,66.4,186.8,1.00850972,1.126698625
Methylated,Y,45.03297644,341.8013699,1.682014583,12,16,50,37.6,171.6,0.921445183,0.951327592
Methylated,N,2.476601072,308.1202845,2.062167442,20,3.8,26,45.6,223.2,1.446165076,1.433169379
Methylated,Y,26.37999603,388.6686223,2.343419878,18,24.8,33.8,59.6,98.8,0.893178924,0.887874546
Methylated,Y,-5.914978263,421.7023546,2.501188559,22,12.4,26.2,46.4,76.4,0.913525488,0.728708781
Methylated,Y,233.5323693,620.0292695,2.814815664,19,12.2,33.4,154,60.4,1.775064083,0.500644832
Methylated,Y,111.2286452,340.606141,2.360584872,16,22.8,22.8,55.6,118,0.641334788,0.908214567
Methylated,Y,62.77358447,627.671592,2.667278549,8,35,73.6,135.6,162.4,1.213679427,0.762955574
Methylated,Y,129.7533548,304.9854044,2.163288851,20,16.2,20.4,96.4,78,1.171105767,0.833649649
Methylated,Y,141.1506061,378.5151708,2.744727674,30,4.8,18.2,86.8,50,1.303950692,0.786980288
Methylated,Y,157.1322669,497.9484128,1.73407874,16,19.2,24.8,49.2,183.2,0.774160716,1.259383736
Methylated,Y,30.10928971,403.8876339,1.96505616,10,27.6,71.2,44.8,144,0.632830034,0.657299579
Methylated,Y,16.09539478,594.7287626,3.074765053,28,3.6,24.8,57.2,63.6,1.492388191,0.631403117
Methylated,N,-5.99609971,332.9370016,2.086829995,10,11.2,13,214.8,152.8,1.774595744,1.280552041
Methylated,Y,37.70453332,419.8831782,2.579779524,18,10.4,20.8,74.8,174.4,1.095700035,1.326929103
Methylated,Y,41.46122796,406.7334484,1.845742824,14,34.8,45.8,55.6,141.2,0.778300904,0.825401688
Methylated,N,-13.53719561,NA,NA,0,NA,600,NA,600,NA,0
Methylated,N,-1.600091212,323.788873,1.857691575,16,18.6,17.6,84.4,246,1.099167667,1.754489941
Methylated,Y,275.5637725,383.9593846,1.680803199,14,6,17.2,129.2,165.2,1.396943116,1.383284645
Methylated,Y,35.29286598,250.2826801,2.007271516,8,63.2,36,95.6,166.4,0.650913358,1.138860022
Methylated,Y,27.79301397,473.908082,2.272039903,16,12.2,25.6,91.2,164,1.239689443,1.206334578
Methylated,Y,-36.23374788,211.8050967,2.354967752,20,3.2,17.6,46.4,125.6,1.436566497,1.061563538
Methylated,Y,30.59481627,445.9036277,2.453885535,14,7.6,39.4,57.2,163.2,1.095022408,1.101636656
Methylated,N,117.0232825,454.0199213,2.605570512,36,1,15.2,79.2,74,1.774486559,0.950588836
Methylated,N,-31.1814995,351.3115453,2.95397582,10,14.8,39,108.8,221.2,1.420736147,1.161181973
Methylated,Y,-32.85296138,431.4193545,2.358574558,16,7.8,40.4,134,85.6,1.528680399,0.841592413
Methylated,N,51.44872614,365.6606463,2.254893557,18,11.2,7.8,122,191.2,1.47351275,1.593459813
Methylated,N,-17.20364705,537.0402151,1.82893784,4,114,84.4,178.8,282.8,0.803868762,1.154581878
Methylated,Y,173.0675117,498.4540715,2.322534169,18,2.8,30.8,66,138,1.32275306,1.100752072
Methylated,Y,3.760919293,464.0706717,2.107864456,13,11.6,39.2,49.2,194.8,0.96647803,0.907302741
Methylated,Y,-56.664173,167.1155305,2.363986937,15,4.4,54.4,29.2,162.4,1.226242859,0.79779649
Methylated,N,-34.25120236,215.1500577,2.085659259,16,2.2,18.4,75.2,158.4,1.859863802,1.130324463
Methylated,Y,176.1226396,632.1186757,2.94759767,12,17.6,34.4,138.8,101.6,1.190320533,0.868059917
Methylated,Y,38.94562607,629.5840196,2.985252841,32,5.4,17.2,109.2,79.2,1.759554862,0.906693937
Methylated,Y,-1.589513669,183.7119351,2.708055144,14,7.2,37.6,58.8,190.4,1.3243436,1.122768396
Methylated,N,-33.10250029,433.8579785,2.31139608,8,27.8,70.8,64.4,295.6,0.807134831,1.2410397
Methylated,Y,72.01534659,341.676236,2.309560395,20,12.4,11.6,139.2,190.8,1.544595042,1.794428614
Methylated,N,38.2136763,798.5137337,3.177970861,18,8,10,321.6,74.4,2.492509006,1.09945843
Methylated,Y,59.78012026,691.885994,3.448223637,26,4,11.2,75.6,174,1.463049416,1.599730248
Methylated,N,-35.07770472,193.6532035,2.403180641,16,4.2,48.8,19.6,230,0.939748793,1.159225593
Methylated,Y,114.2048958,521.1320044,2.559878644,21,10.8,20.4,65.2,113.2,1.110325659,1.058261037
Methylated,N,-19.74562418,499.1288571,3.301609821,42,1.6,7,80.8,70.4,1.826771132,1.20918432
Methylated,N,-19.23655759,237.0914757,3.909746284,18,1.2,49.8,20.8,183.6,1.250781006,0.977757329
Methylated,Y,65.03664784,250.206231,2.034358763,14,11.2,37.8,36.8,172,0.883495487,1.126387548
Methylated,N,76.63116062,448.1444899,2.637869491,8,37.2,115.6,106.8,136.4,1.120896212,0.755358692
Methylated,Y,129.2784041,509.7852258,2.633711616,37,4.4,17.2,33.6,61.2,1.141778156,0.823320448
Methylated,Y,72.032368,448.2244526,2.269390468,14,22,48.4,50.8,148.4,0.816955661,0.85588158
Methylated,Y,108.1062686,420.8428268,2.22205262,17,7.6,25.6,50,196.4,1.310261589,1.129201427
Methylated,Y,125.9482463,357.0666027,2.344763434,22,6,33.6,78.8,88.8,1.381035536,0.813068996
Methylated,Y,-56.39222318,340.1987244,2.875473299,14,10.4,62.8,22.4,126.4,0.773879118,0.775698617
Methylated,Y,59.71831829,501.1988913,1.981344794,32,10.8,8.8,39.2,164,0.784890261,1.701923661
Methylated,N,-15.76485789,374.5515527,2.028683197,11,4,8.6,52.8,391.6,1.361449867,1.886892388
Methylated,N,17.11612479,NA,NA,0,NA,600,NA,600,NA,0
Methylated,Y,38.41498402,569.0768979,2.173268371,14,20.8,33.8,44.8,159.6,0.964664712,1.021163641
Methylated,Y,59.77418148,356.9182881,2.114789444,27,2.6,25.8,58.8,73.6,1.490617021,0.746977466
Methylated,Y,45.57907159,450.5293783,2.200768354,20,10.4,12.4,56,121.6,0.988963451,1.16020459
Methylated,N,-24.28369672,283.5963167,1.977000734,10,9.2,41.4,26,247.2,0.891783239,1.112343307
Methylated,Y,263.671363,607.6270131,3.46942117,26,4.4,8.8,108.4,124.4,1.44983431,1.679956424
Methylated,N,13.98800328,410.4410879,1.430828109,16,6.8,26,40.8,174.8,1.236175033,1.041905098
Methylated,Y,168.1862797,354.2660911,2.46783999,16,11.2,16.4,48.8,204.4,0.973137207,1.515007852
Methylated,N,-5.925812316,633.5410202,4.128594682,14,5.6,13.8,51.2,233.2,1.281262553,1.533475188
Methylated,Y,85.15251662,400.6830841,2.192918266,14,7.6,56.4,96.8,88.4,1.312616355,0.645977979
Methylated,Y,113.2004908,331.1811764,2.341413325,20,11.8,30.8,100.4,111.2,1.455509155,0.827483761
Methylated,N,378.8681773,568.1833182,2.954900149,36,11.4,6.8,108.8,55.2,1.284993601,1.205288796
Methylated,Y,124.8215687,513.2845626,2.120580159,14,9.6,49,56.4,127.6,1.196513446,0.827153898
Methylated,Y,88.83849129,430.0564804,2.420252414,16,20,25.6,89.6,90.4,1.063661556,0.938352635
Methylated,N,24.19683506,234.1340601,1.433617057,6,9.6,121.4,25.2,274.4,0.828418102,0.818853438
Methylated,N,82.67271174,527.456784,2.477405438,18,35.2,5.2,84.4,171.6,0.661494287,2.153406416
Methylated,Y,211.1762828,443.0031207,2.846542456,12,23.2,52.4,110,110.8,1.134416866,0.837817411
Methylated,Y,-50.91402147,336.7447441,2.485630887,21,4,11.2,84,148,1.88543417,1.375816727
Methylated,Y,72.16786066,406.6828204,2.507779729,23,15.2,22.8,38.4,118.8,0.778798609,1.009457991
Methylated,N,-7.179826592,422.5191225,2.59177273,30,2.8,15.2,87.6,145.6,2.043734883,1.406536689
Methylated,Y,-1.082059571,339.0928788,1.792839867,18,5.6,37.8,46.8,186,1.533470017,1.102127844
Methylated,Y,34.88542102,451.4573253,2.648720931,14,12.4,33.2,57.6,142.8,0.911261779,0.937885397
Methylated,Y,30.17166036,439.485273,1.908430306,24,6.4,23.6,115.2,98,1.843097354,0.872597632
Methylated,Y,97.4710553,255.2110483,2.19751279,26,7.6,23.4,36.8,94.4,1.029805142,0.895233211
Methylated,Y,-12.27814818,348.068022,1.682076355,18,6.8,28.4,29.6,184.4,0.905625553,1.11886595
Methylated,Y,16.39440703,415.5492348,2.645200452,14,3.6,45.6,102.4,92.4,1.553113861,0.689407199
Methylated,Y,12.62193049,232.8027258,2.401335138,14,5.2,69,45.6,146.4,1.342899644,0.860118692
Methylated,Y,21.87928492,502.81464,2.441565827,24,7,15.2,51.2,130.8,1.155788254,1.251145137
Methylated,N,6.174961752,295.7605046,2.381515167,20,0.8,30,121.2,117.6,2.497787219,0.956508892
Methylated,N,103.1803327,630.6258645,2.470110043,12,6,37.2,169.2,182.8,2.00887865,1.11273809
Methylated,Y,33.82522287,572.6947462,2.673540116,27,11.6,11,68,89.6,1.19436263,1.094733652
Methylated,Y,784.1813879,339.5660956,2.03439971,16,27.6,12,112,106.8,0.882331238,1.185953526
Methylated,N,16.47212583,417.8618932,1.778516272,4,73,110.4,144.8,290,1.390966216,0.815427427
Methylated,Y,138.3907145,445.6958621,3.394291807,21,12.4,15.6,36.8,170,0.797053104,1.50700007
Methylated,Y,12.34392316,622.7467387,3.203576132,14,18.8,24.4,93.6,150,1.051043559,1.226270999
Methylated,Y,68.59109797,500.1429953,2.56043572,16,11.6,28.8,93.6,124.8,1.219841326,0.957353873
Methylated,N,40.13863703,592.4172566,2.322059117,10,45.2,16.8,110,253.6,0.901427733,1.636786189
Methylated,Y,97.16943037,471.4335149,2.127711285,26,9.2,25.2,40.4,85.2,1.125698806,0.853830123
Methylated,N,165.5183211,555.5785017,2.535785076,36,2.4,8.4,104,91.2,2.270998525,1.128864364
Methylated,Y,121.3122972,354.969047,2.436498377,22,20.4,17,74,88,0.888054144,1.0904596
Methylated,Y,18.77893913,245.089129,2.44958559,16,7.8,37.2,101.2,107.6,1.671362552,0.813119299
Methylated,Y,89.39869942,527.9546793,2.549618527,24,4.2,16.4,96,69.6,1.484153278,0.97174734
Methylated,Y,54.87798456,452.7999067,2.527929401,20,9.4,33.2,50.4,111.6,1.14650606,0.83325174
Methylated,Y,66.69757155,324.3124414,1.799090383,20,9.2,28,16.8,130,0.66431986,0.918500502
Methylated,Y,6.925166547,288.5750726,2.049765269,28,3,18.4,27.2,100,1.270325868,1.069899589
Methylated,N,8.11376073,328.7685136,3.331129319,14,0.8,64,86.4,120.8,2.445863183,0.535244767
Methylated,N,266.4863515,758.5413866,3.792649011,32,7,7.2,104.4,66.4,1.443216617,1.216362715
Methylated,Y,-7.976151364,526.8276088,2.589156728,15,25.2,29.6,113.6,118.4,0.968210474,0.904478095
Methylated,Y,75.38601311,614.4955273,3.392438117,22,5.2,14.2,65.2,166,1.404194228,1.374762029
Methylated,Y,122.8665646,338.9108446,1.987683633,18,14.8,47.4,70,84.8,1.283696106,0.61893314
Methylated,Y,6.474064182,361.5501869,2.16321856,32,4,9.6,58.8,149.2,1.490346651,1.529534767
Methylated,N,-44.19028678,284.6218197,2.299165198,3,61.4,238.6,116.8,344.4,1.276016797,0.627090507
Methylated,Y,102.8944095,369.2892091,2.211992344,18,11.6,44.4,95.2,81.6,1.34872215,0.822874935
Methylated,Y,41.28875196,712.1948615,3.078116336,26,7.6,15.2,144.8,69.2,1.760968414,0.894489652
Methylated,Y,218.216245,630.2707047,2.830601562,19,13.8,31,107.2,69.6,1.227098613,0.819200836
Methylated,Y,48.98517084,669.6434855,2.115138409,14,29.2,26.4,73.2,118.4,0.758811733,1.045495307
Methylated,Y,26.91174645,339.9237595,1.726483734,17,22,34,50.8,107.6,0.862051587,0.832221018
Methylated,Y,124.8090715,436.1290093,2.7679886,20,11.2,31.6,51.6,99.2,0.971690043,0.872065559
Methylated,N,33.10858667,488.1987831,3.205350864,27,2.4,17.2,104,71.2,1.849281346,0.849834867
Methylated,Y,19.31058467,469.7213621,1.780158967,12,3.4,51.6,123.6,147.6,1.675251769,0.940981251
Methylated,Y,7.605720682,465.1666307,2.633101183,24,8.4,24.8,52.4,158.8,1.132023366,1.261579605
Methylated,Y,4.564885835,479.5601468,2.398972597,20,6.8,19.6,92,129.6,1.311795456,1.184203782
Methylated,N,23.87059449,362.6215128,2.886563832,1,52,548,52,548,0,0
Methylated,Y,58.64817415,524.4840919,1.980225105,14,4.4,34.8,76,187.6,1.561523755,1.091016834
Methylated,Y,-0.949389602,596.192213,2.595928723,18,6.8,19.4,150.8,119.6,1.496536285,1.213671564
Methylated,Y,166.656327,478.9453861,2.296096303,10,26.4,72,110,122.8,1.203610276,0.687543127
Methylated,N,6.822359348,307.1285966,1.660256497,4,47.2,179.6,94,314.4,1.402228702,0.900136728
